PHU,date,population,rate_ED,count_ED,rate_hosp,count_hosp,rate_death,count_death
Peel,2016-10-01,1480477,19.5,24,8.9,11,4.9,6.0
Peel,2016-11-01,1483432,21.0,26,9.7,12,2.4,3.0
Peel,2016-12-01,1486386,15.3,19,5.7,7,3.2,4.0
Peel,2017-01-01,1489341,23.4,29,8.9,11,2.4,3.0
Peel,2017-02-01,1492296,20.9,26,9.6,12,1.6,2.0
Peel,2017-03-01,1495250,28.9,36,4.0,5,4.0,5.0
Peel,2017-04-01,1498205,32.8,41,8.8,11,3.2,4.0
Peel,2017-05-01,1501160,36.0,45,8.0,10,4.0,5.0
Peel,2017-06-01,1504114,26.3,33,10.4,13,8.8,11.0
Peel,2017-07-01,1507069,35.0,44,11.1,14,6.4,8.0
Peel,2017-08-01,1509719,44.5,56,10.3,13,8.7,11.0
Peel,2017-09-01,1512368,48.4,61,12.7,16,7.1,9.0
Peel,2017-10-01,1515018,37.2,47,10.3,13,6.3,8.0
Peel,2017-11-01,1517667,25.3,32,3.2,4,6.3,8.0
Peel,2017-12-01,1520317,36.3,46,7.9,10,5.5,7.0
Peel,2018-01-01,1522967,36.2,46,8.7,11,4.7,6.0
Peel,2018-02-01,1525616,32.2,41,6.3,8,5.5,7.0
Peel,2018-03-01,1528266,37.7,48,11.0,14,7.1,9.0
Peel,2018-04-01,1530915,40.8,52,7.8,10,8.6,11.0
Peel,2018-05-01,1533565,41.5,53,11.7,15,7.8,10.0
Peel,2018-06-01,1536214,26.6,34,6.2,8,3.9,5.0
Peel,2018-07-01,1538864,44.4,57,7.0,9,10.1,13.0
Peel,2018-08-01,1541391,38.9,50,6.2,8,9.3,12.0
Peel,2018-09-01,1543918,31.1,40,10.1,13,5.4,7.0
Peel,2018-10-01,1546446,28.7,37,7.8,10,10.1,13.0
Peel,2018-11-01,1548973,31.0,40,12.4,16,7.0,9.0
Peel,2018-12-01,1551500,37.1,48,12.4,16,5.4,7.0
Peel,2019-01-01,1554027,30.9,40,7.7,10,8.5,11.0
Peel,2019-02-01,1556554,40.1,52,3.9,5,10.0,13.0
Peel,2019-03-01,1559081,60.0,78,10.0,13,12.3,16.0
Peel,2019-04-01,1561609,62.2,81,10.8,14,8.5,11.0
Peel,2019-05-01,1564136,44.5,58,4.6,6,10.0,13.0
Peel,2019-06-01,1566663,39.1,51,6.9,9,12.3,16.0
Peel,2019-07-01,1569190,27.5,36,4.6,6,3.8,5.0
Peel,2019-08-01,1571597,46.6,61,10.7,14,4.6,6.0
Peel,2019-09-01,1574004,27.4,36,9.1,12,5.3,7.0
Peel,2019-10-01,1576412,25.9,34,3.8,5,3.8,5.0
Peel,2019-11-01,1578819,22.8,30,6.1,8,3.0,4.0
Peel,2019-12-01,1581226,18.2,24,3.8,5,3.8,5.0
Peel,2020-01-01,1583633,31.8,42,5.3,7,6.1,8.0
Peel,2020-02-01,1586040,43.1,57,6.8,9,6.1,8.0
Peel,2020-03-01,1588447,37.8,50,6.0,8,10.6,14.0
Peel,2020-04-01,1590855,49.8,66,5.3,7,,
Peel,2020-05-01,1593262,41.4,55,8.3,11,,
Peel,2020-06-01,1595669,33.8,45,4.5,6,,
Peterborough,2003-01-01,133451,45.0,5,27.0,3,,
Peterborough,2003-02-01,133578,27.0,3,27.0,3,,
Peterborough,2003-03-01,133706,35.9,4,17.9,2,,
Peterborough,2003-04-01,133833,35.9,4,26.9,3,,
Peterborough,2003-05-01,133961,17.9,2,17.9,2,,
Peterborough,2003-06-01,134088,8.9,1,0.0,0,,
Peterborough,2003-07-01,134216,17.9,2,8.9,1,,
Peterborough,2003-08-01,134323,17.9,2,0.0,0,,
Peterborough,2003-09-01,134429,26.8,3,17.9,2,,
Peterborough,2003-10-01,134536,8.9,1,17.8,2,,
Peterborough,2003-11-01,134642,26.7,3,0.0,0,,
Peterborough,2003-12-01,134749,17.8,2,8.9,1,,
Peterborough,2004-01-01,134855,26.7,3,26.7,3,,
Peterborough,2004-02-01,134962,35.6,4,26.7,3,,
Peterborough,2004-03-01,135068,8.9,1,17.8,2,,
Peterborough,2004-04-01,135175,26.6,3,17.8,2,,
Peterborough,2004-05-01,135281,26.6,3,17.7,2,,
Peterborough,2004-06-01,135388,70.9,8,0.0,0,,
Peterborough,2004-07-01,135494,35.4,4,17.7,2,,
Peterborough,2004-08-01,135611,44.2,5,8.8,1,,
Peterborough,2004-09-01,135728,44.2,5,35.4,4,,
Peterborough,2004-10-01,135845,35.3,4,0.0,0,,
Peterborough,2004-11-01,135962,44.1,5,35.3,4,,
Peterborough,2004-12-01,136079,35.3,4,8.8,1,,
Peterborough,2005-01-01,136196,8.8,1,17.6,2,17.6,2.0
Peterborough,2005-02-01,136312,35.2,4,17.6,2,8.8,1.0
Peterborough,2005-03-01,136429,0.0,0,8.8,1,17.6,2.0
Peterborough,2005-04-01,136546,43.9,5,0.0,0,0.0,0.0
Peterborough,2005-05-01,136663,26.3,3,17.6,2,0.0,0.0
Peterborough,2005-06-01,136780,35.1,4,17.5,2,0.0,0.0
Peterborough,2005-07-01,136897,114.0,13,35.1,4,0.0,0.0
Peterborough,2005-08-01,136952,26.3,3,8.8,1,8.8,1.0
Peterborough,2005-09-01,137008,17.5,2,0.0,0,0.0,0.0
Peterborough,2005-10-01,137063,26.3,3,0.0,0,17.5,2.0
Peterborough,2005-11-01,137118,43.8,5,26.3,3,0.0,0.0
Peterborough,2005-12-01,137173,8.7,1,0.0,0,8.7,1.0
Peterborough,2006-01-01,137229,52.5,6,35.0,4,0.0,0.0
Peterborough,2006-02-01,137284,17.5,2,35.0,4,0.0,0.0
Peterborough,2006-03-01,137339,26.2,3,8.7,1,0.0,0.0
Peterborough,2006-04-01,137394,26.2,3,17.5,2,8.7,1.0
Peterborough,2006-05-01,137450,52.4,6,8.7,1,8.7,1.0
Peterborough,2006-06-01,137505,43.6,5,17.5,2,8.7,1.0
Peterborough,2006-07-01,137560,69.8,8,43.6,5,8.7,1.0
Peterborough,2006-08-01,137544,52.3,6,17.4,2,0.0,0.0
Peterborough,2006-09-01,137527,26.2,3,17.5,2,0.0,0.0
Peterborough,2006-10-01,137511,8.7,1,0.0,0,0.0,0.0
Peterborough,2006-11-01,137494,8.7,1,8.7,1,0.0,0.0
Peterborough,2006-12-01,137478,8.7,1,0.0,0,8.7,1.0
Peterborough,2007-01-01,137462,26.2,3,17.5,2,0.0,0.0
Peterborough,2007-02-01,137445,8.7,1,0.0,0,0.0,0.0
Peterborough,2007-03-01,137429,43.7,5,17.5,2,0.0,0.0
Peterborough,2007-04-01,137412,26.2,3,43.7,5,8.7,1.0
Peterborough,2007-05-01,137396,61.1,7,17.5,2,26.2,3.0
Peterborough,2007-06-01,137379,26.2,3,17.5,2,0.0,0.0
Peterborough,2007-07-01,137363,69.9,8,26.2,3,17.5,2.0
Peterborough,2007-08-01,137383,43.7,5,8.7,1,17.5,2.0
Peterborough,2007-09-01,137404,17.5,2,8.7,1,8.7,1.0
Peterborough,2007-10-01,137424,17.5,2,0.0,0,0.0,0.0
Peterborough,2007-11-01,137444,17.5,2,8.7,1,0.0,0.0
Peterborough,2007-12-01,137464,17.5,2,0.0,0,0.0,0.0
Peterborough,2008-01-01,137485,43.6,5,26.2,3,17.5,2.0
Peterborough,2008-02-01,137505,43.6,5,17.5,2,0.0,0.0
Peterborough,2008-03-01,137525,34.9,4,0.0,0,17.5,2.0
Peterborough,2008-04-01,137545,61.1,7,34.9,4,8.7,1.0
Peterborough,2008-05-01,137566,26.2,3,17.4,2,0.0,0.0
Peterborough,2008-06-01,137586,87.2,10,8.7,1,0.0,0.0
Peterborough,2008-07-01,137606,26.2,3,8.7,1,8.7,1.0
Peterborough,2008-08-01,137599,52.3,6,43.6,5,0.0,0.0
Peterborough,2008-09-01,137591,34.9,4,17.4,2,0.0,0.0
Peterborough,2008-10-01,137584,8.7,1,8.7,1,17.4,2.0
Peterborough,2008-11-01,137576,34.9,4,26.2,3,17.4,2.0
Peterborough,2008-12-01,137569,34.9,4,34.9,4,0.0,0.0
Peterborough,2009-01-01,137562,43.6,5,26.2,3,0.0,0.0
Peterborough,2009-02-01,137554,17.4,2,0.0,0,0.0,0.0
Peterborough,2009-03-01,137547,43.6,5,17.4,2,0.0,0.0
Peterborough,2009-04-01,137539,61.1,7,0.0,0,8.7,1.0
Peterborough,2009-05-01,137532,17.5,2,0.0,0,8.7,1.0
Peterborough,2009-06-01,137524,43.6,5,43.6,5,0.0,0.0
Peterborough,2009-07-01,137517,43.6,5,17.5,2,0.0,0.0
Peterborough,2009-08-01,137584,17.4,2,0.0,0,17.4,2.0
Peterborough,2009-09-01,137650,34.9,4,26.2,3,0.0,0.0
Peterborough,2009-10-01,137717,26.1,3,8.7,1,0.0,0.0
Peterborough,2009-11-01,137783,26.1,3,0.0,0,0.0,0.0
Peterborough,2009-12-01,137850,34.8,4,26.1,3,8.7,1.0
Peterborough,2010-01-01,137916,34.8,4,0.0,0,8.7,1.0
Peterborough,2010-02-01,137983,17.4,2,0.0,0,0.0,0.0
Peterborough,2010-03-01,138049,52.2,6,8.7,1,8.7,1.0
Peterborough,2010-04-01,138116,34.8,4,26.1,3,0.0,0.0
Peterborough,2010-05-01,138182,34.7,4,17.4,2,8.7,1.0
Peterborough,2010-06-01,138249,26.0,3,8.7,1,17.4,2.0
Peterborough,2010-07-01,138315,26.0,3,8.7,1,8.7,1.0
Peterborough,2010-08-01,138330,60.7,7,26.0,3,0.0,0.0
Peterborough,2010-09-01,138345,52.0,6,17.3,2,17.3,2.0
Peterborough,2010-10-01,138360,43.4,5,34.7,4,0.0,0.0
Peterborough,2010-11-01,138375,60.7,7,0.0,0,0.0,0.0
Peterborough,2010-12-01,138390,43.4,5,17.3,2,0.0,0.0
Peterborough,2011-01-01,138405,60.7,7,17.3,2,17.3,2.0
Peterborough,2011-02-01,138419,26.0,3,26.0,3,0.0,0.0
Peterborough,2011-03-01,138434,52.0,6,17.3,2,8.7,1.0
Peterborough,2011-04-01,138449,34.7,4,0.0,0,8.7,1.0
Peterborough,2011-05-01,138464,43.3,5,26.0,3,8.7,1.0
Peterborough,2011-06-01,138479,26.0,3,8.7,1,0.0,0.0
Peterborough,2011-07-01,138494,34.7,4,8.7,1,8.7,1.0
Peterborough,2011-08-01,138527,34.7,4,26.0,3,0.0,0.0
Peterborough,2011-09-01,138559,52.0,6,8.7,1,0.0,0.0
Peterborough,2011-10-01,138592,34.6,4,17.3,2,0.0,0.0
Peterborough,2011-11-01,138624,26.0,3,0.0,0,8.7,1.0
Peterborough,2011-12-01,138657,34.6,4,17.3,2,17.3,2.0
Peterborough,2012-01-01,138689,43.3,5,8.7,1,8.7,1.0
Peterborough,2012-02-01,138722,43.3,5,8.7,1,0.0,0.0
Peterborough,2012-03-01,138754,51.9,6,0.0,0,0.0,0.0
Peterborough,2012-04-01,138787,43.2,5,8.6,1,0.0,0.0
Peterborough,2012-05-01,138819,51.9,6,17.3,2,8.6,1.0
Peterborough,2012-06-01,138852,43.2,5,17.3,2,0.0,0.0
Peterborough,2012-07-01,138884,34.6,4,8.6,1,8.6,1.0
Peterborough,2012-08-01,138937,34.5,4,8.6,1,0.0,0.0
Peterborough,2012-09-01,138991,69.1,8,8.6,1,0.0,0.0
Peterborough,2012-10-01,139044,77.7,9,8.6,1,0.0,0.0
Peterborough,2012-11-01,139097,51.8,6,34.5,4,8.6,1.0
Peterborough,2012-12-01,139150,69.0,8,25.9,3,8.6,1.0
Peterborough,2013-01-01,139204,25.9,3,8.6,1,0.0,0.0
Peterborough,2013-02-01,139257,51.7,6,8.6,1,8.6,1.0
Peterborough,2013-03-01,139310,43.1,5,8.6,1,8.6,1.0
Peterborough,2013-04-01,139363,43.1,5,17.2,2,17.2,2.0
Peterborough,2013-05-01,139417,51.6,6,17.2,2,0.0,0.0
Peterborough,2013-06-01,139470,51.6,6,17.2,2,8.6,1.0
Peterborough,2013-07-01,139523,68.8,8,8.6,1,34.4,4.0
Peterborough,2013-08-01,139559,43.0,5,25.8,3,17.2,2.0
Peterborough,2013-09-01,139595,25.8,3,25.8,3,8.6,1.0
Peterborough,2013-10-01,139631,77.3,9,17.2,2,8.6,1.0
Peterborough,2013-11-01,139666,43.0,5,25.8,3,17.2,2.0
Peterborough,2013-12-01,139702,17.2,2,0.0,0,0.0,0.0
Peterborough,2014-01-01,139738,51.5,6,42.9,5,25.8,3.0
Peterborough,2014-02-01,139774,85.9,10,34.3,4,8.6,1.0
Peterborough,2014-03-01,139810,34.3,4,34.3,4,0.0,0.0
Peterborough,2014-04-01,139846,34.3,4,8.6,1,8.6,1.0
Peterborough,2014-05-01,139881,42.9,5,17.2,2,0.0,0.0
Peterborough,2014-06-01,139917,51.5,6,17.2,2,0.0,0.0
Peterborough,2014-07-01,139953,34.3,4,8.6,1,34.3,4.0
Peterborough,2014-08-01,140001,25.7,3,8.6,1,8.6,1.0
Peterborough,2014-09-01,140050,34.3,4,17.1,2,17.1,2.0
Peterborough,2014-10-01,140098,51.4,6,17.1,2,0.0,0.0
Peterborough,2014-11-01,140146,34.2,4,25.7,3,8.6,1.0
Peterborough,2014-12-01,140194,34.2,4,25.7,3,0.0,0.0
Peterborough,2015-01-01,140243,34.2,4,8.6,1,8.6,1.0
Peterborough,2015-02-01,140291,25.7,3,0.0,0,0.0,0.0
Peterborough,2015-03-01,140339,59.9,7,8.6,1,17.1,2.0
Peterborough,2015-04-01,140387,8.5,1,8.5,1,8.5,1.0
Peterborough,2015-05-01,140436,76.9,9,25.6,3,8.5,1.0
Peterborough,2015-06-01,140484,59.8,7,17.1,2,0.0,0.0
Peterborough,2015-07-01,140532,85.4,10,17.1,2,0.0,0.0
Peterborough,2015-08-01,140601,51.2,6,17.1,2,0.0,0.0
Peterborough,2015-09-01,140670,51.2,6,8.5,1,17.1,2.0
Peterborough,2015-10-01,140738,51.2,6,17.1,2,17.1,2.0
Peterborough,2015-11-01,140807,34.1,4,17.0,2,17.0,2.0
Peterborough,2015-12-01,140876,68.1,8,17.0,2,0.0,0.0
Peterborough,2016-01-01,140945,68.1,8,0.0,0,0.0,0.0
Peterborough,2016-02-01,141013,68.1,8,25.5,3,0.0,0.0
Peterborough,2016-03-01,141082,93.6,11,34.0,4,17.0,2.0
Peterborough,2016-04-01,141151,25.5,3,0.0,0,8.5,1.0
Peterborough,2016-05-01,141220,51.0,6,8.5,1,8.5,1.0
Peterborough,2016-06-01,141288,51.0,6,42.5,5,17.0,2.0
Peterborough,2016-07-01,141357,42.4,5,34.0,4,0.0,0.0
Peterborough,2016-08-01,141453,76.4,9,25.5,3,0.0,0.0
Peterborough,2016-09-01,141549,50.9,6,17.0,2,8.5,1.0
Peterborough,2016-10-01,141645,67.8,8,25.4,3,0.0,0.0
Peterborough,2016-11-01,141741,59.3,7,42.3,5,25.4,3.0
Peterborough,2016-12-01,141837,76.1,9,16.9,2,0.0,0.0
Peterborough,2017-01-01,141934,33.8,4,8.5,1,8.5,1.0
Peterborough,2017-02-01,142030,59.1,7,16.9,2,0.0,0.0
Peterborough,2017-03-01,142126,67.5,8,8.4,1,0.0,0.0
Peterborough,2017-04-01,142222,25.3,3,25.3,3,0.0,0.0
Peterborough,2017-05-01,142318,84.3,10,16.9,2,8.4,1.0
Peterborough,2017-06-01,142414,134.8,16,33.7,4,25.3,3.0
Peterborough,2017-07-01,142510,101.0,12,8.4,1,8.4,1.0
Peterborough,2017-08-01,142593,218.8,26,42.1,5,16.8,2.0
Peterborough,2017-09-01,142677,176.6,21,25.2,3,16.8,2.0
Peterborough,2017-10-01,142760,75.7,9,0.0,0,8.4,1.0
Peterborough,2017-11-01,142844,84.0,10,16.8,2,8.4,1.0
Peterborough,2017-12-01,142927,109.1,13,8.4,1,33.6,4.0
Peterborough,2018-01-01,143011,16.8,2,8.4,1,16.8,2.0
Peterborough,2018-02-01,143094,125.8,15,16.8,2,8.4,1.0
Peterborough,2018-03-01,143177,259.8,31,25.1,3,25.1,3.0
Peterborough,2018-04-01,143261,142.4,17,16.8,2,33.5,4.0
Peterborough,2018-05-01,143344,100.5,12,33.5,4,0.0,0.0
Peterborough,2018-06-01,143428,125.5,15,8.4,1,16.7,2.0
Peterborough,2018-07-01,143511,83.6,10,25.1,3,25.1,3.0
Peterborough,2018-08-01,143588,133.7,16,33.4,4,8.4,1.0
Peterborough,2018-09-01,143664,133.6,16,16.7,2,16.7,2.0
Peterborough,2018-10-01,143741,83.5,10,25.0,3,25.0,3.0
Peterborough,2018-11-01,143818,150.2,18,16.7,2,33.4,4.0
Peterborough,2018-12-01,143894,183.5,22,16.7,2,16.7,2.0
Peterborough,2019-01-01,143971,125.0,15,0.0,0,25.0,3.0
Peterborough,2019-02-01,144048,141.6,17,8.3,1,8.3,1.0
Peterborough,2019-03-01,144124,216.5,26,8.3,1,41.6,5.0
Peterborough,2019-04-01,144201,158.1,19,16.6,2,16.6,2.0
Peterborough,2019-05-01,144278,216.2,26,16.6,2,25.0,3.0
Peterborough,2019-06-01,144354,133.0,16,8.3,1,16.6,2.0
Peterborough,2019-07-01,144431,58.2,7,8.3,1,24.9,3.0
Peterborough,2019-08-01,144500,108.0,13,8.3,1,33.2,4.0
Peterborough,2019-09-01,144569,116.2,14,16.6,2,8.3,1.0
Peterborough,2019-10-01,144638,141.0,17,16.6,2,8.3,1.0
Peterborough,2019-11-01,144707,91.2,11,8.3,1,8.3,1.0
Peterborough,2019-12-01,144776,99.5,12,8.3,1,24.9,3.0
Peterborough,2020-01-01,144845,174.0,21,0.0,0,16.6,2.0
Peterborough,2020-02-01,144914,190.5,23,8.3,1,16.6,2.0
Peterborough,2020-03-01,144983,182.1,22,8.3,1,33.1,4.0
Peterborough,2020-04-01,145052,157.2,19,16.5,2,,
Peterborough,2020-05-01,145121,132.3,16,16.5,2,,
Peterborough,2020-06-01,145190,190.1,23,16.5,2,,
Porcupine,2003-01-01,91230,13.2,1,13.2,1,,
Porcupine,2003-02-01,91170,13.2,1,39.5,3,,
Porcupine,2003-03-01,91110,13.2,1,13.2,1,,
Porcupine,2003-04-01,91050,39.5,3,13.2,1,,
Porcupine,2003-05-01,90991,0.0,0,0.0,0,,
Porcupine,2003-06-01,90931,13.2,1,0.0,0,,
Porcupine,2003-07-01,90871,13.2,1,0.0,0,,
Porcupine,2003-08-01,90850,26.4,2,26.4,2,,
Porcupine,2003-09-01,90829,0.0,0,13.2,1,,
Porcupine,2003-10-01,90808,26.4,2,13.2,1,,
Porcupine,2003-11-01,90787,26.4,2,13.2,1,,
Porcupine,2003-12-01,90766,26.4,2,0.0,0,,
Porcupine,2004-01-01,90745,52.9,4,26.4,2,,
Porcupine,2004-02-01,90724,26.5,2,39.7,3,,
Porcupine,2004-03-01,90703,26.5,2,26.5,2,,
Porcupine,2004-04-01,90682,13.2,1,26.5,2,,
Porcupine,2004-05-01,90661,13.2,1,0.0,0,,
Porcupine,2004-06-01,90640,0.0,0,0.0,0,,
Porcupine,2004-07-01,90619,0.0,0,26.5,2,,
Porcupine,2004-08-01,90601,13.2,1,39.7,3,,
Porcupine,2004-09-01,90582,39.7,3,26.5,2,,
Porcupine,2004-10-01,90564,132.5,10,39.8,3,,
Porcupine,2004-11-01,90546,53.0,4,13.3,1,,
Porcupine,2004-12-01,90527,26.5,2,13.3,1,,
Porcupine,2005-01-01,90509,0.0,0,0.0,0,0.0,0.0
Porcupine,2005-02-01,90491,66.3,5,13.3,1,0.0,0.0
Porcupine,2005-03-01,90472,26.5,2,13.3,1,0.0,0.0
Porcupine,2005-04-01,90454,13.3,1,26.5,2,0.0,0.0
Porcupine,2005-05-01,90436,0.0,0,0.0,0,0.0,0.0
Porcupine,2005-06-01,90417,39.8,3,0.0,0,13.3,1.0
Porcupine,2005-07-01,90399,13.3,1,13.3,1,0.0,0.0
Porcupine,2005-08-01,90371,13.3,1,26.6,2,0.0,0.0
Porcupine,2005-09-01,90343,26.6,2,39.8,3,0.0,0.0
Porcupine,2005-10-01,90315,0.0,0,0.0,0,0.0,0.0
Porcupine,2005-11-01,90287,0.0,0,26.6,2,0.0,0.0
Porcupine,2005-12-01,90259,13.3,1,39.9,3,0.0,0.0
Porcupine,2006-01-01,90231,0.0,0,0.0,0,0.0,0.0
Porcupine,2006-02-01,90203,26.6,2,26.6,2,0.0,0.0
Porcupine,2006-03-01,90175,0.0,0,13.3,1,0.0,0.0
Porcupine,2006-04-01,90147,53.2,4,39.9,3,13.3,1.0
Porcupine,2006-05-01,90119,0.0,0,26.6,2,0.0,0.0
Porcupine,2006-06-01,90091,26.6,2,13.3,1,0.0,0.0
Porcupine,2006-07-01,90063,26.6,2,26.6,2,0.0,0.0
Porcupine,2006-08-01,90020,0.0,0,13.3,1,13.3,1.0
Porcupine,2006-09-01,89978,26.7,2,13.3,1,0.0,0.0
Porcupine,2006-10-01,89935,13.3,1,40.0,3,0.0,0.0
Porcupine,2006-11-01,89892,13.3,1,0.0,0,0.0,0.0
Porcupine,2006-12-01,89849,53.4,4,13.4,1,0.0,0.0
Porcupine,2007-01-01,89807,13.4,1,0.0,0,0.0,0.0
Porcupine,2007-02-01,89764,13.4,1,40.1,3,0.0,0.0
Porcupine,2007-03-01,89721,26.7,2,13.4,1,13.4,1.0
Porcupine,2007-04-01,89678,13.4,1,26.8,2,0.0,0.0
Porcupine,2007-05-01,89636,40.2,3,40.2,3,0.0,0.0
Porcupine,2007-06-01,89593,0.0,0,13.4,1,13.4,1.0
Porcupine,2007-07-01,89550,0.0,0,0.0,0,0.0,0.0
Porcupine,2007-08-01,89495,13.4,1,0.0,0,0.0,0.0
Porcupine,2007-09-01,89440,26.8,2,13.4,1,13.4,1.0
Porcupine,2007-10-01,89384,0.0,0,13.4,1,0.0,0.0
Porcupine,2007-11-01,89329,40.3,3,13.4,1,0.0,0.0
Porcupine,2007-12-01,89274,26.9,2,40.3,3,0.0,0.0
Porcupine,2008-01-01,89219,0.0,0,26.9,2,0.0,0.0
Porcupine,2008-02-01,89163,53.8,4,13.5,1,0.0,0.0
Porcupine,2008-03-01,89108,40.4,3,0.0,0,0.0,0.0
Porcupine,2008-04-01,89053,27.0,2,40.4,3,13.5,1.0
Porcupine,2008-05-01,88998,40.5,3,0.0,0,0.0,0.0
Porcupine,2008-06-01,88942,13.5,1,13.5,1,0.0,0.0
Porcupine,2008-07-01,88887,27.0,2,13.5,1,0.0,0.0
Porcupine,2008-08-01,88847,13.5,1,27.0,2,0.0,0.0
Porcupine,2008-09-01,88807,40.5,3,27.0,2,0.0,0.0
Porcupine,2008-10-01,88767,67.6,5,27.0,2,13.5,1.0
Porcupine,2008-11-01,88726,27.0,2,0.0,0,0.0,0.0
Porcupine,2008-12-01,88686,13.5,1,13.5,1,13.5,1.0
Porcupine,2009-01-01,88646,108.3,8,27.1,2,0.0,0.0
Porcupine,2009-02-01,88606,54.2,4,27.1,2,0.0,0.0
Porcupine,2009-03-01,88566,27.1,2,13.5,1,0.0,0.0
Porcupine,2009-04-01,88526,67.8,5,40.7,3,0.0,0.0
Porcupine,2009-05-01,88485,40.7,3,40.7,3,13.6,1.0
Porcupine,2009-06-01,88445,13.6,1,0.0,0,0.0,0.0
Porcupine,2009-07-01,88405,27.1,2,27.1,2,0.0,0.0
Porcupine,2009-08-01,88374,13.6,1,13.6,1,13.6,1.0
Porcupine,2009-09-01,88344,54.3,4,13.6,1,0.0,0.0
Porcupine,2009-10-01,88313,27.2,2,27.2,2,13.6,1.0
Porcupine,2009-11-01,88282,40.8,3,40.8,3,0.0,0.0
Porcupine,2009-12-01,88251,27.2,2,13.6,1,0.0,0.0
Porcupine,2010-01-01,88221,54.4,4,40.8,3,0.0,0.0
Porcupine,2010-02-01,88190,54.4,4,13.6,1,13.6,1.0
Porcupine,2010-03-01,88159,27.2,2,27.2,2,40.8,3.0
Porcupine,2010-04-01,88128,0.0,0,13.6,1,0.0,0.0
Porcupine,2010-05-01,88098,54.5,4,13.6,1,0.0,0.0
Porcupine,2010-06-01,88067,81.8,6,68.1,5,0.0,0.0
Porcupine,2010-07-01,88036,0.0,0,0.0,0,0.0,0.0
Porcupine,2010-08-01,88018,40.9,3,27.3,2,13.6,1.0
Porcupine,2010-09-01,87999,40.9,3,27.3,2,0.0,0.0
Porcupine,2010-10-01,87981,0.0,0,13.6,1,0.0,0.0
Porcupine,2010-11-01,87962,40.9,3,13.6,1,0.0,0.0
Porcupine,2010-12-01,87944,0.0,0,0.0,0,0.0,0.0
Porcupine,2011-01-01,87926,40.9,3,40.9,3,0.0,0.0
Porcupine,2011-02-01,87907,13.7,1,0.0,0,0.0,0.0
Porcupine,2011-03-01,87889,13.7,1,0.0,0,0.0,0.0
Porcupine,2011-04-01,87870,27.3,2,13.7,1,0.0,0.0
Porcupine,2011-05-01,87852,27.3,2,13.7,1,0.0,0.0
Porcupine,2011-06-01,87833,95.6,7,54.6,4,0.0,0.0
Porcupine,2011-07-01,87815,109.3,8,41.0,3,0.0,0.0
Porcupine,2011-08-01,87777,27.3,2,27.3,2,0.0,0.0
Porcupine,2011-09-01,87739,0.0,0,0.0,0,13.7,1.0
Porcupine,2011-10-01,87701,0.0,0,13.7,1,27.4,2.0
Porcupine,2011-11-01,87663,13.7,1,0.0,0,0.0,0.0
Porcupine,2011-12-01,87625,54.8,4,27.4,2,0.0,0.0
Porcupine,2012-01-01,87588,54.8,4,0.0,0,13.7,1.0
Porcupine,2012-02-01,87550,54.8,4,0.0,0,0.0,0.0
Porcupine,2012-03-01,87512,0.0,0,27.4,2,27.4,2.0
Porcupine,2012-04-01,87474,27.4,2,0.0,0,27.4,2.0
Porcupine,2012-05-01,87436,0.0,0,0.0,0,0.0,0.0
Porcupine,2012-06-01,87398,41.2,3,27.5,2,0.0,0.0
Porcupine,2012-07-01,87360,13.7,1,0.0,0,13.7,1.0
Porcupine,2012-08-01,87336,55.0,4,41.2,3,13.7,1.0
Porcupine,2012-09-01,87312,0.0,0,27.5,2,27.5,2.0
Porcupine,2012-10-01,87288,41.2,3,13.7,1,13.7,1.0
Porcupine,2012-11-01,87264,41.3,3,0.0,0,13.8,1.0
Porcupine,2012-12-01,87240,13.8,1,13.8,1,13.8,1.0
Porcupine,2013-01-01,87216,68.8,5,0.0,0,0.0,0.0
Porcupine,2013-02-01,87191,82.6,6,41.3,3,0.0,0.0
Porcupine,2013-03-01,87167,68.8,5,27.5,2,13.8,1.0
Porcupine,2013-04-01,87143,27.5,2,27.5,2,13.8,1.0
Porcupine,2013-05-01,87119,96.4,7,41.3,3,0.0,0.0
Porcupine,2013-06-01,87095,13.8,1,0.0,0,0.0,0.0
Porcupine,2013-07-01,87071,82.7,6,13.8,1,0.0,0.0
Porcupine,2013-08-01,87019,41.4,3,13.8,1,27.6,2.0
Porcupine,2013-09-01,86967,27.6,2,27.6,2,0.0,0.0
Porcupine,2013-10-01,86915,13.8,1,13.8,1,13.8,1.0
Porcupine,2013-11-01,86863,27.6,2,27.6,2,0.0,0.0
Porcupine,2013-12-01,86811,41.5,3,13.8,1,13.8,1.0
Porcupine,2014-01-01,86760,41.5,3,0.0,0,0.0,0.0
Porcupine,2014-02-01,86708,27.7,2,13.8,1,0.0,0.0
Porcupine,2014-03-01,86656,27.7,2,13.8,1,13.8,1.0
Porcupine,2014-04-01,86604,55.4,4,13.9,1,27.7,2.0
Porcupine,2014-05-01,86552,55.5,4,0.0,0,13.9,1.0
Porcupine,2014-06-01,86500,69.4,5,13.9,1,0.0,0.0
Porcupine,2014-07-01,86448,27.8,2,55.5,4,0.0,0.0
Porcupine,2014-08-01,86379,55.6,4,41.7,3,0.0,0.0
Porcupine,2014-09-01,86310,13.9,1,41.7,3,0.0,0.0
Porcupine,2014-10-01,86242,41.7,3,27.8,2,0.0,0.0
Porcupine,2014-11-01,86173,13.9,1,0.0,0,0.0,0.0
